<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FPT,20140624,13.5451,13.6930,13.5156,13.6634,314410
FPT,20140623,13.6634,13.6634,13.5451,13.5747,208170
FPT,20140620,13.6634,13.8408,13.6338,13.6634,279210
FPT,20140619,13.7817,13.8408,13.3677,13.6634,1065490
FPT,20140618,13.8704,13.9000,13.7817,13.7817,391410
FPT,20140617,13.7521,13.9000,13.6634,13.8704,816170
FPT,20140616,13.9000,13.9000,13.6634,13.7521,895350
FPT,20140613,13.9296,13.9592,13.8409,13.9000,453330
FPT,20140612,13.9000,14.0478,13.7521,13.9296,1051470
FPT,20140611,13.3676,13.7521,13.3380,13.7521,1506620
FPT,20140610,13.1902,13.5746,13.1606,13.2789,586890
FPT,20140609,13.3676,13.4268,13.2198,13.2789,563170
FPT,20140606,13.0423,13.3085,13.0423,13.3085,355690
FPT,20140605,13.0720,13.1311,12.9537,13.0719,390740
FPT,20140604,13.3676,13.3972,13.0127,13.1311,653550
FPT,20140603,13.3677,13.5155,13.3381,13.3676,377900
FPT,20140602,13.6043,13.6634,13.3677,13.4268,558490
FPT,20140530,13.6338,13.8408,13.5747,13.6634,659030
FPT,20140529,13.6042,13.9591,13.5746,13.6338,940410
FPT,20140528,13.6042,13.7521,13.5746,13.6042,690790
FPT,20140527,13.3972,13.6042,13.3380,13.4859,891290
FPT,20140526,13.3085,13.4268,13.1902,13.3676,686760
FPT,20140523,13.4564,13.6634,13.3381,13.4268,533720
FPT,20140522,13.6634,13.7225,13.4860,13.5451,1277180
FPT,20140521,13.1311,13.7226,13.0128,13.6634,1296900
FPT,20140520,12.9832,13.1311,12.7762,13.1311,1072290
FPT,20140519,13.0424,13.2494,12.7171,13.0128,901880
FPT,20140516,12.2734,13.0128,12.2438,13.0128,1085770
FPT,20140515,12.8649,13.1902,11.9185,12.2734,1266670
FPT,20140514,12.0073,12.8353,12.0073,12.7762,952710
FPT,20140513,11.9185,12.5396,11.8594,12.0664,2150110
FPT,20140512,13.2790,13.2790,12.7466,12.7466,1232320
FPT,20140509,13.6043,14.0479,13.2494,13.6930,1193120
FPT,20140508,14.5802,14.5802,14.0479,14.0479,1858320
FPT,20140507,15.3790,15.5269,14.9354,15.0830,1115910
FPT,20140506,15.1397,15.3709,14.5619,15.0241,1567890
FPT,20140505,15.9487,15.9487,15.2552,15.2553,1120840
FPT,20140429,15.7175,15.8331,15.6020,15.8331,496380
FPT,20140428,15.7176,15.9487,15.6020,15.8331,917950
FPT,20140425,15.1397,15.7176,15.1397,15.6020,1127330
FPT,20140424,15.1397,15.4864,14.9086,15.1397,1121510
FPT,20140423,15.4864,15.6020,15.0241,15.1397,692970
FPT,20140422,15.1397,15.4864,14.7930,15.4864,1077740
FPT,20140421,15.4864,15.6020,15.0241,15.0241,1218760
FPT,20140418,16.1798,16.1798,15.6020,15.6020,1033560
FPT,20140417,16.0643,16.1798,15.8331,16.1798,818960
FPT,20140416,16.1798,16.2954,15.7175,15.9487,1456070
FPT,20140415,16.5266,16.6422,16.1799,16.2954,1217060
FPT,20140414,16.4110,16.7577,16.2954,16.5266,1720820
FPT,20140411,16.0642,16.4109,16.0642,16.2954,924700
FPT,20140410,16.4110,16.4110,16.1798,16.1798,912440
FPT,20140408,16.1799,16.5266,16.1799,16.2954,1878400
FPT,20140407,15.8332,16.1799,15.7176,16.0643,1118980
FPT,20140404,15.8331,15.9487,15.6020,15.7176,830330
FPT,20140403,15.8332,15.9487,15.6020,15.8331,590550
FPT,20140402,15.9487,16.1798,15.3708,15.7176,1636330
FPT,20140401,16.1798,16.1798,15.7175,15.9487,737670
FPT,20140331,16.6421,16.6421,16.0643,16.1798,860380
FPT,20140328,15.9487,16.4110,15.8332,16.2954,994670
FPT,20140327,15.7176,15.8332,15.4865,15.7176,944990
FPT,20140326,16.1799,16.2954,15.6020,15.7176,1658730
FPT,20140325,16.4110,16.5266,16.0643,16.0643,1139950
FPT,20140324,16.4110,16.6422,16.4110,16.4110,719940
FPT,20140321,16.4110,16.7577,16.2954,16.5266,963090
FPT,20140320,16.6421,16.7577,16.2954,16.4110,993620
FPT,20140319,16.5266,16.8733,16.5266,16.6421,567100
FPT,20140318,15.6020,16.6421,15.4864,16.4110,2210540
FPT,20140317,15.8331,15.8331,15.6020,15.6020,960750
FPT,20140314,15.7176,15.8332,15.4865,15.6020,1435730
FPT,20140313,15.7176,15.8331,15.6020,15.7176,906880
FPT,20140312,16.0643,16.1798,15.6020,15.6020,1966080
FPT,20140311,14.6774,15.6020,14.4463,15.4864,2154020
FPT,20140310,14.5619,14.6775,14.4463,14.6774,505430
FPT,20140307,14.4463,14.6774,14.2152,14.5619,1032190
FPT,20140306,14.3307,14.5618,14.2151,14.4463,706070
FPT,20140305,14.3307,14.4463,14.0996,14.3307,611560
FPT,20140304,14.0995,14.2151,13.8684,14.0996,962100
FPT,20140303,14.6774,14.7930,14.0996,14.2151,1112540
FPT,20140228,14.5619,14.7930,14.3308,14.7930,1111220
FPT,20140227,14.7930,15.0242,14.5619,14.5619,1165490
FPT,20140226,14.3307,14.9085,14.2151,14.9086,2226350
FPT,20140225,13.5218,14.2152,13.5218,14.2151,1577680
FPT,20140224,13.4062,13.7529,13.1751,13.7529,979350
FPT,20140221,13.1750,13.5217,12.8283,13.4062,689100
FPT,20140220,13.6373,13.8684,12.8283,13.1750,1074480
FPT,20140219,13.1750,13.6373,13.1750,13.6373,999370
FPT,20140218,12.9439,13.1750,12.8283,13.1750,505020
FPT,20140217,12.9438,13.1750,12.8283,12.9439,359620
FPT,20140214,13.1750,13.2906,12.9439,13.0594,540290
FPT,20140213,13.1750,13.2906,12.9439,13.1750,621020
FPT,20140212,12.8283,13.1750,12.8283,13.1750,978110
FPT,20140211,12.9439,13.0594,12.5972,12.7127,1257350
FPT,20140210,12.4816,12.9439,12.2504,12.8283,611330
FPT,20140207,12.5972,12.7128,12.3661,12.3660,753990
FPT,20140206,12.7127,12.8283,12.3660,12.5972,538550
FPT,20140127,12.9439,13.0595,12.7128,12.8283,613960
FPT,20140124,12.7128,13.0595,12.4816,12.9439,836990
FPT,20140123,12.2505,12.5972,12.1349,12.5972,476170
FPT,20140122,12.3661,12.4816,12.0194,12.2505,650280
FPT,20140121,12.0193,12.2504,11.9037,12.2505,647850
FPT,20140120,11.9037,12.3660,11.9037,12.0193,883960
FPT,20140117,11.7882,12.1349,11.6726,11.9037,1192920
FPT,20140116,11.7881,11.7881,11.5570,11.6726,915150
FPT,20140115,11.4646,11.9037,11.4414,11.5570,1440070
FPT,20140114,11.3490,11.5339,11.3259,11.3721,757320
FPT,20140113,11.3258,11.4183,11.2565,11.3490,773230
FPT,20140110,11.2103,11.4415,11.2103,11.2565,704840
FPT,20140109,11.0254,11.1872,11.0254,11.1872,317250
FPT,20140108,10.9561,11.0948,10.9561,11.0485,129600
FPT,20140107,11.0947,11.0947,10.9791,10.9792,290990
FPT,20140106,10.9329,11.0947,10.8636,11.0947,301670
FPT,20140103,10.9330,10.9561,10.8636,10.9329,165110
FPT,20140102,11.0023,11.0485,10.9098,10.9561,207470
FPT,20131231,10.8405,11.0948,10.7481,10.8867,602000
FPT,20131230,10.9560,10.9560,10.7942,10.7943,365750
FPT,20131227,10.9098,10.9560,10.8867,10.8867,185110
FPT,20131226,10.8174,10.9561,10.8174,10.8867,443380
FPT,20131225,10.8636,10.8636,10.8174,10.8174,315920
FPT,20131224,10.8867,10.9098,10.8405,10.8405,219700
FPT,20131223,10.8636,10.9792,10.8636,10.9098,132970
FPT,20131220,10.9791,10.9791,10.8636,10.8636,169680
FPT,20131219,10.9329,10.9791,10.9098,10.9329,222690
FPT,20131218,10.9560,10.9560,10.8636,10.9329,127750
FPT,20131217,10.9098,10.9560,10.8867,10.9098,118230
FPT,20131216,10.9098,10.9329,10.8636,10.9098,106870
FPT,20131213,10.8867,10.9792,10.8636,10.9098,191610
FPT,20131212,10.8174,10.8174,10.7249,10.8174,332300
FPT,20131211,10.9098,10.9098,10.7480,10.8174,328330
FPT,20131210,10.9792,10.9792,10.8867,10.9098,364830
FPT,20131209,11.0947,11.0947,10.9791,10.9792,376760
FPT,20131206,11.1179,11.1410,11.0254,11.0947,509580
FPT,20131205,11.2797,11.2797,11.1179,11.1179,712960
FPT,20131204,11.3490,11.3490,11.2566,11.2797,464680
FPT,20131203,11.1179,11.4415,11.0948,11.2797,1303680
FPT,20131202,11.1641,11.1872,11.0948,11.1641,287190
FPT,20131129,11.1641,11.2103,11.1179,11.1179,190290
FPT,20131128,11.1872,11.2565,11.1872,11.1872,153520
FPT,20131127,11.2565,11.2796,11.1641,11.2334,204670
FPT,20131126,11.2103,11.2565,11.1641,11.2334,279960
FPT,20131125,11.2334,11.2796,11.1641,11.2334,447070
FPT,20131122,11.1409,11.2334,11.0716,11.2103,175950
FPT,20131121,11.1410,11.5571,11.0948,11.0947,472460
FPT,20131120,11.1641,11.1641,11.0254,11.1179,273870
FPT,20131119,11.1410,11.1872,11.0948,11.1641,314080
FPT,20131118,11.0948,11.2334,11.0716,11.1179,518370
FPT,20131115,10.7480,11.0254,10.7480,11.0023,707550
FPT,20131114,10.7018,10.7480,10.6787,10.7018,108680
FPT,20131113,10.7480,10.7480,10.6556,10.6787,77830
FPT,20131112,10.6556,10.7712,10.6556,10.7018,277180
FPT,20131111,10.6556,10.6787,10.6094,10.6556,147110
FPT,20131108,10.5862,10.6324,10.5862,10.6325,142130
FPT,20131107,10.6325,10.6556,10.5863,10.5862,205880
FPT,20131106,10.6325,10.6556,10.6094,10.6556,147130
FPT,20131105,10.6325,10.6325,10.6094,10.6094,170070
FPT,20131104,10.6556,10.6556,10.5863,10.6325,55500
FPT,20131101,10.6324,10.6324,10.5862,10.6325,124810
FPT,20131031,10.6556,10.6556,10.5863,10.5862,136460
FPT,20131030,10.5400,10.7018,10.5400,10.6325,251170
FPT,20131029,10.4476,10.5631,10.4476,10.5400,118960
FPT,20131028,10.6325,10.6325,10.4938,10.4938,90570
FPT,20131025,10.6094,10.6325,10.5169,10.5400,257460
FPT,20131024,10.6325,10.7480,10.6325,10.6325,257910
FPT,20131023,10.5863,10.6787,10.5863,10.6787,228910
FPT,20131022,10.6094,10.6787,10.6094,10.6325,213510
FPT,20131021,10.6787,10.7712,10.6556,10.6787,357910
FPT,20131018,10.6325,10.8174,10.6325,10.6787,470030
FPT,20131017,10.6556,10.7249,10.5631,10.6094,413030
FPT,20131016,10.5631,10.5631,10.4707,10.5631,361750
FPT,20131015,10.4244,10.5169,10.4013,10.5169,147540
FPT,20131014,10.4244,10.4244,10.3320,10.3782,164050
FPT,20131011,10.4706,10.5169,10.3782,10.4013,194600
FPT,20131010,10.5400,10.5862,10.4244,10.4244,259470
FPT,20131009,10.6094,10.6556,10.5401,10.5631,203180
FPT,20131008,10.6556,10.6556,10.5400,10.6094,150880
FPT,20131007,10.5169,10.7018,10.5169,10.6556,244840
FPT,20131004,10.4013,10.5862,10.3551,10.5400,435780
FPT,20131003,10.4244,10.4244,10.3319,10.3551,180150
FPT,20131002,10.3551,10.4476,10.3551,10.4244,125270
FPT,20131001,10.3782,10.4706,10.3551,10.3551,309650
FPT,20130930,10.4938,10.4938,10.3782,10.4244,191710
FPT,20130927,10.4707,10.4707,10.3089,10.4013,134960
FPT,20130926,10.3551,10.4476,10.2858,10.4476,179940
FPT,20130925,10.4707,10.4938,10.3089,10.3551,252640
FPT,20130924,10.2857,10.5400,10.2857,10.4476,335390
FPT,20130923,10.0546,10.2857,10.0546,10.2626,322410
FPT,20130920,10.0315,10.1008,10.0315,10.0546,44400
FPT,20130919,10.0777,10.1471,10.0315,10.0315,137210
FPT,20130918,10.0084,10.1239,9.9390,10.0084,206220
FPT,20130917,9.9159,10.0084,9.8466,9.9159,158300
FPT,20130916,9.9159,9.9390,9.8466,9.8697,171720
FPT,20130913,9.8928,10.0083,9.8928,9.8928,109090
FPT,20130912,9.9622,10.0777,9.9391,9.9390,192520
FPT,20130911,10.1471,10.2395,10.0084,10.0084,232820
FPT,20130910,9.9853,10.1471,9.9853,10.0546,61870
FPT,20130909,10.2395,10.2395,9.9159,9.9853,136590
FPT,20130906,10.1470,10.3782,10.0777,10.2395,265600
FPT,20130905,9.9852,10.1239,9.8928,10.1008,241450
FPT,20130904,9.9621,10.0084,9.8466,9.9159,255430
FPT,20130903,10.1009,10.1009,9.8929,9.8928,58660
FPT,20130830,9.9391,9.9853,9.8235,9.9622,229370
FPT,20130829,9.8466,10.0546,9.8466,9.8466,139290
FPT,20130828,10.1239,10.1701,9.7541,9.8928,433180
FPT,20130827,10.3782,10.3782,10.2164,10.2626,122680
FPT,20130826,10.3089,10.3551,10.1702,10.3089,199040
FPT,20130823,10.5169,10.5400,10.2858,10.3320,440450
FPT,20130822,10.7249,10.7249,10.4244,10.4938,373950
FPT,20130821,10.8174,10.8174,10.4013,10.7249,472880
FPT,20130820,10.8636,10.8867,10.7249,10.8174,448010
FPT,20130819,10.6325,11.0023,10.6094,10.8867,538180
FPT,20130816,10.5631,10.6324,10.4475,10.6325,320220
FPT,20130815,10.4711,10.6791,10.3786,10.5862,805360
FPT,20130814,10.1721,10.2168,10.1274,10.2168,198010
FPT,20130813,10.1497,10.2615,10.1050,10.1721,426440
FPT,20130812,10.2391,10.2391,10.1050,10.1497,199710
FPT,20130809,10.1050,10.1944,10.0826,10.1944,204960
FPT,20130808,10.3509,10.3509,10.1050,10.1050,363680
FPT,20130807,10.1721,10.4403,10.1274,10.3509,826400
FPT,20130806,9.9485,10.1273,9.9485,10.1050,475480
FPT,20130805,9.6803,10.1497,9.6803,9.9485,564080
FPT,20130802,9.6802,9.7026,9.6355,9.6579,77930
FPT,20130801,9.6132,9.6356,9.5908,9.5908,77340
FPT,20130731,9.6803,9.6803,9.5461,9.6132,83540
FPT,20130730,9.4119,9.6131,9.3896,9.6132,90410
FPT,20130729,9.5908,9.5908,9.3896,9.4343,179400
FPT,20130726,9.7473,9.7473,9.5685,9.5908,58250
FPT,20130725,9.7026,9.7697,9.6132,9.7026,107830
FPT,20130724,9.6579,9.7026,9.6132,9.6132,239630
FPT,20130723,9.8144,9.8144,9.7250,9.7473,95720
FPT,20130722,9.9038,9.9038,9.7250,9.8144,66820
FPT,20130719,9.7696,9.8143,9.6802,9.8144,113860
FPT,20130718,9.7697,9.8368,9.6803,9.6802,65160
FPT,20130717,9.8367,9.8367,9.7697,9.7697,145010
FPT,20130716,9.6802,9.8143,9.6355,9.7473,107880
FPT,20130715,9.6803,9.6803,9.5461,9.6355,75830
FPT,20130712,9.4566,9.6131,9.4566,9.6132,102160
FPT,20130711,9.5238,9.5238,9.4343,9.4790,108660
FPT,20130710,9.5237,9.5461,9.4566,9.5014,42560
FPT,20130709,9.6132,9.6132,9.4343,9.5237,88920
FPT,20130708,9.7697,9.7697,9.6132,9.6132,112140
FPT,20130705,9.7026,9.7697,9.6355,9.7473,193730
FPT,20130704,9.5461,9.8367,9.5237,9.7026,526820
FPT,20130703,9.5237,9.5237,9.4343,9.5237,144550
FPT,20130702,9.4120,9.5684,9.3896,9.4790,82370
FPT,20130701,9.4120,9.4120,9.3002,9.3896,42960
FPT,20130628,9.5014,9.5014,9.3449,9.3449,113820
FPT,20130627,9.3449,9.3672,9.2554,9.3002,171250
FPT,20130626,9.1884,9.3002,9.1884,9.2778,171080
FPT,20130625,9.4343,9.4790,9.1661,9.2555,668790
FPT,20130624,9.5461,9.5461,9.4343,9.5014,157140
FPT,20130621,9.5237,9.5460,9.3896,9.5461,249940
FPT,20130620,9.6579,9.6579,9.5461,9.5684,144390
FPT,20130619,9.6132,9.7026,9.5684,9.6132,105860
FPT,20130618,9.6579,9.6579,9.5238,9.5908,179510
FPT,20130617,9.9485,9.9485,9.6578,9.6579,245350
FPT,20130614,10.0379,10.0379,9.8814,9.8814,257590
FPT,20130613,9.9932,10.0603,9.9485,9.9932,413530
FPT,20130612,10.0603,10.1050,9.9932,10.0603,194000
FPT,20130611,10.1944,10.1944,10.0603,10.1050,235030
FPT,20130610,10.2839,10.2839,10.1721,10.1944,256220
FPT,20130607,10.2615,10.2839,10.0603,10.1721,145200
FPT,20130606,9.9932,10.2168,9.9932,10.2168,189030
FPT,20130605,10.0603,10.1720,10.0603,10.1050,114490
FPT,20130604,9.9038,10.1944,9.9038,9.9932,721910
FPT,20130603,9.9485,10.0379,9.8591,9.9038,312910
FPT,20130531,9.8815,10.1721,9.8368,9.9485,580620
FPT,20130530,9.7920,9.8367,9.7249,9.8144,294550
FPT,20130529,9.7249,9.9261,9.6579,9.8367,495190
FPT,20130528,9.6131,9.6802,9.5684,9.6355,330890
FPT,20130527,9.6802,9.7249,9.5461,9.5684,364260
FPT,20130524,9.3225,9.4790,9.3001,9.3896,325890
FPT,20130523,9.2331,9.4343,9.2331,9.3225,620980
FPT,20130522,9.3896,9.4343,9.3225,9.3225,473190
FPT,20130521,9.2331,9.3896,8.9648,9.3896,1829150
FPT,20130520,8.6071,8.8977,8.6071,8.7860,311400
FPT,20130517,8.6518,8.6742,8.6071,8.6071,103500
FPT,20130516,8.7189,8.7189,8.6071,8.6742,129340
FPT,20130515,8.6519,8.6742,8.5848,8.6742,156680
FPT,20130514,8.4953,8.7859,8.4953,8.5848,321880
FPT,20130513,8.5401,8.5401,8.4730,8.4953,60290
FPT,20130510,8.4953,8.4953,8.4506,8.4730,64700
FPT,20130509,8.4953,8.4953,8.4506,8.4506,80750
FPT,20130508,8.4954,8.5177,8.4060,8.4506,122380
FPT,20130507,8.4953,8.5624,8.3836,8.3836,91010
FPT,20130506,8.3612,8.5624,8.2941,8.5624,188450
FPT,20130503,8.2942,8.3165,8.2718,8.2941,73320
FPT,20130502,8.3612,8.3612,8.2718,8.2718,66280
FPT,20130426,8.3165,8.3612,8.2941,8.3165,51690
FPT,20130425,8.4059,8.4059,8.2941,8.3165,46180
FPT,20130424,8.3836,8.3836,8.2495,8.2941,150350
FPT,20130423,8.3612,8.3612,8.2718,8.3389,70860
FPT,20130422,8.3836,8.3836,8.2494,8.2494,143400
FPT,20130418,8.4059,8.4506,8.2494,8.2718,135860
FPT,20130417,8.5401,8.6072,8.3836,8.4953,105540
FPT,20130416,8.4506,8.4730,8.2270,8.3836,137720
FPT,20130415,8.6071,8.7189,8.4059,8.4506,320830
FPT,20130412,8.8307,8.8754,8.6518,8.7189,332180
FPT,20130411,8.8978,8.8978,8.6966,8.7636,312510
FPT,20130410,9.1661,9.1661,8.8978,8.8978,305550
FPT,20130409,8.8978,9.3002,8.8754,9.1437,894350
FPT,20130408,8.5848,8.8754,8.5848,8.8754,721860
FPT,20130405,8.4953,8.5848,8.4953,8.5848,123140
FPT,20130404,8.6072,8.6072,8.4954,8.5177,58120
FPT,20130403,8.6742,8.6965,8.5847,8.5848,128770
FPT,20130402,8.6072,8.8084,8.6072,8.6518,413850
FPT,20130401,8.4059,8.5847,8.4059,8.5848,142540
FPT,20130329,8.4506,8.4953,8.3835,8.4506,184310
FPT,20130328,8.4730,8.5400,8.4506,8.4506,97940
FPT,20130327,8.5400,8.5624,8.4506,8.4506,187110
FPT,20130326,8.6742,8.6742,8.5624,8.5624,138400
FPT,20130325,8.6518,8.6518,8.5400,8.6071,173440
FPT,20130322,8.6295,8.8978,8.4954,8.4953,387570
FPT,20130321,8.3612,8.6295,8.3389,8.5401,274540
FPT,20130320,8.3389,8.3836,8.2718,8.3165,63140
FPT,20130319,8.2047,8.2941,8.2047,8.2718,27280
FPT,20130318,8.3389,8.3612,8.2494,8.2494,54560
FPT,20130315,8.3613,8.3613,8.2942,8.3165,13800
FPT,20130314,8.3835,8.3835,8.2941,8.3389,15620
FPT,20130313,8.4059,8.4059,8.2718,8.2941,66390
FPT,20130312,8.3165,8.4506,8.2494,8.3612,67310
FPT,20130311,8.2271,8.3836,8.2271,8.3612,78540
FPT,20130308,8.0258,8.2494,8.0258,8.2271,116190
FPT,20130307,8.1600,8.1600,7.9588,8.0482,115870
FPT,20130306,7.9812,8.1153,7.9812,8.0929,60350
FPT,20130305,8.0482,8.0929,7.9811,7.9812,194960
FPT,20130304,8.2494,8.2494,8.0482,8.0929,225550
FPT,20130301,8.2942,8.2942,8.2271,8.2718,96880
FPT,20130228,8.1824,8.3165,8.1824,8.2718,191070
FPT,20130227,8.1823,8.3388,8.1600,8.1824,283110
FPT,20130226,8.5848,8.5848,8.2495,8.2494,285040
FPT,20130225,8.6965,8.6965,8.5624,8.5848,143330
FPT,20130222,8.6966,8.8083,8.3836,8.6071,337970
FPT,20130221,8.8307,8.8531,8.6295,8.6295,307570
FPT,20130220,8.7636,8.8754,8.7636,8.8307,171590
FPT,20130219,8.9425,8.9649,8.8531,8.8754,168260
FPT,20130218,8.8978,8.9872,8.8754,8.9425,131010
FPT,20130208,8.8754,9.0542,8.8306,8.8978,92170
FPT,20130207,8.8307,8.8530,8.7859,8.8530,155490
FPT,20130206,8.7412,8.9424,8.7412,8.8083,90900
FPT,20130205,8.7412,8.8083,8.6965,8.7636,183200
FPT,20130204,8.8978,8.8978,8.7636,8.8083,166570
FPT,20130201,8.9424,8.9424,8.7189,8.8307,323300
FPT,20130131,9.0766,9.0989,8.9425,8.9648,366670
FPT,20130130,8.9425,9.3002,8.9425,9.1213,689630
FPT,20130129,8.8754,8.9425,8.8084,8.8307,207130
FPT,20130128,8.8307,9.1213,8.8307,8.8978,558550
FPT,20130125,8.5847,8.8306,8.5847,8.7860,787540
FPT,20130124,8.3388,8.5177,8.3388,8.4953,141650
FPT,20130123,8.2494,8.3388,8.2494,8.2941,192530
FPT,20130122,8.4283,8.4730,8.1153,8.2941,373240
FPT,20130121,8.4506,8.4954,8.3836,8.4283,119000
FPT,20130118,8.4506,8.5177,8.4283,8.4730,362960
FPT,20130117,8.6071,8.6519,8.5177,8.5177,292200
FPT,20130116,8.6295,8.7637,8.5401,8.6295,368380
FPT,20130115,8.4283,8.6519,8.4283,8.5401,357880
FPT,20130114,8.5401,8.6072,8.4060,8.4283,499600
FPT,20130111,8.8307,8.8754,8.6742,8.6966,614810
FPT,20130110,8.6518,8.8977,8.6295,8.8307,607050
FPT,20130109,8.9201,8.9201,8.6071,8.7189,1588500
FPT,20130108,8.1153,8.4953,8.0929,8.4953,535860
FPT,20130107,8.0930,8.1601,8.0483,8.0929,204570
FPT,20130104,7.9812,8.1377,7.9588,8.1377,278020
FPT,20130103,8.1377,8.1824,7.8918,8.0259,366960
FPT,20130102,7.8918,8.1824,7.8918,8.1377,380320
FPT,20121228,7.9364,7.9364,7.8470,7.8694,152500
FPT,20121227,7.7129,8.0035,7.7129,7.9364,346980
FPT,20121226,7.3999,7.6682,7.3776,7.6682,274620
FPT,20121225,7.4447,7.4447,7.3776,7.4223,189040
FPT,20121224,7.3105,7.4446,7.3105,7.4223,156090
FPT,20121221,7.3328,7.3775,7.2210,7.2881,202750
FPT,20121220,7.4893,7.4893,7.3328,7.3328,71260
FPT,20121219,7.3552,7.5340,7.2881,7.4446,151080
FPT,20121218,7.2658,7.3552,7.2434,7.2434,95270
FPT,20121217,7.3775,7.4669,7.3328,7.3552,89860
FPT,20121214,7.3999,7.4894,7.3776,7.3775,61370
FPT,20121213,7.3999,7.4669,7.3551,7.4223,139170
FPT,20121212,7.2658,7.4894,7.2658,7.3775,144700
FPT,20121211,7.2658,7.3105,7.2658,7.2658,41280
FPT,20121210,7.2657,7.3104,7.2434,7.3105,37500
FPT,20121207,7.2211,7.2882,7.1987,7.2210,40580
FPT,20121206,7.2434,7.3105,7.2434,7.2658,66360
FPT,20121205,7.3332,7.4226,7.2214,7.3105,107150
FPT,20121204,6.9796,7.1096,6.9579,7.1096,93650
FPT,20121203,7.0879,7.0879,7.0229,7.0446,54360
FPT,20121130,7.0879,7.1096,7.0662,7.0879,44430
FPT,20121129,7.1529,7.1746,7.0662,7.0662,73740
FPT,20121128,7.2613,7.2613,7.1529,7.1529,44390
FPT,20121127,7.3047,7.3264,7.2397,7.2396,49420
FPT,20121126,7.3697,7.3697,7.3046,7.3047,38540
FPT,20121123,7.3914,7.3914,7.3480,7.3480,31930
FPT,20121122,7.3697,7.3697,7.3263,7.3480,39450
FPT,20121121,7.4347,7.4347,7.3480,7.3480,20910
FPT,20121120,7.3047,7.3914,7.3047,7.3697,22050
FPT,20121119,7.5431,7.5431,7.3697,7.3697,32930
FPT,20121116,7.5648,7.5648,7.4780,7.4781,17580
FPT,20121115,7.5864,7.5864,7.5214,7.5214,45690
FPT,20121114,7.6082,7.6082,7.5431,7.5864,31510
FPT,20121113,7.6081,7.6298,7.5647,7.5648,31120
FPT,20121112,7.4347,7.6298,7.4347,7.5864,99430
FPT,20121109,7.3697,7.3914,7.3263,7.3697,23200
FPT,20121108,7.4131,7.4131,7.3263,7.3697,36430
FPT,20121107,7.3480,7.4130,7.3047,7.3697,44590
FPT,20121106,7.4564,7.4564,7.2613,7.2613,44860
FPT,20121105,7.0663,7.3914,7.0446,7.3480,97960
FPT,20121102,7.4348,7.4998,7.3914,7.3914,96810
FPT,20121101,7.6732,7.8033,7.6732,7.7599,70110
FPT,20121031,7.7815,7.8032,7.7598,7.7599,91490
FPT,20121030,7.7815,7.8465,7.7815,7.7815,94430
FPT,20121029,7.8465,7.8899,7.8465,7.8682,47580
FPT,20121026,7.9116,7.9116,7.8466,7.8899,31920
FPT,20121025,7.8466,7.9116,7.8466,7.9116,61750
FPT,20121024,7.9116,7.9333,7.9116,7.9116,81980
FPT,20121023,7.9116,7.9333,7.8899,7.9116,76660
FPT,20121022,7.9983,7.9983,7.9116,7.9116,57430
FPT,20121019,8.0199,8.0199,7.8899,7.9333,60110
FPT,20121018,8.0416,8.0416,7.9549,7.9549,60410
FPT,20121017,8.0199,8.0850,8.0199,8.0416,26680
FPT,20121016,7.9766,8.0633,7.9766,8.0416,67270
FPT,20121015,8.0199,8.0633,7.9982,7.9983,63990
FPT,20121012,8.1067,8.1501,8.0417,8.0416,45680
FPT,20121011,8.1933,8.1933,8.1066,8.1067,160130
FPT,20121010,8.1283,8.1283,8.0850,8.1283,42760
FPT,20121009,8.0200,8.2367,7.9983,8.0633,143640
FPT,20121008,7.9332,8.0416,7.9332,7.9983,64880
FPT,20121005,8.0200,8.0200,7.9766,7.9766,46100
FPT,20121004,7.9983,8.0417,7.9766,7.9766,93060
FPT,20121003,7.9983,8.0633,7.9983,7.9983,65800
FPT,20121002,7.9983,8.0417,7.9549,7.9983,110610
FPT,20121001,8.1066,8.1500,7.9549,7.9983,74140
FPT,20120928,8.2367,8.3234,8.1933,8.2150,94180
FPT,20120927,8.0850,8.4102,8.0417,8.2367,254170
FPT,20120926,7.9767,8.0417,7.9116,8.0200,129510
FPT,20120925,7.9767,7.9767,7.9116,7.9333,126430
FPT,20120924,7.9766,7.9766,7.9116,7.9333,104050
FPT,20120921,7.9983,8.0633,7.9549,7.9766,49890
FPT,20120920,7.9766,8.0633,7.9115,7.9549,138350
FPT,20120919,7.9550,8.1284,7.8899,7.9549,486130
FPT,20120918,8.3234,8.3668,8.1934,8.1934,168920
FPT,20120917,8.3884,8.4101,8.3017,8.3668,98290
FPT,20120914,8.4968,8.4968,8.3884,8.3884,143660
FPT,20120913,8.4318,8.4318,8.3017,8.3884,142710
FPT,20120912,8.3234,8.4968,8.3234,8.3884,55010
FPT,20120911,8.0633,8.3884,8.0633,8.3451,91990
FPT,20120910,8.5402,8.5402,8.2584,8.3234,94970
FPT,20120907,8.5402,8.5619,8.4535,8.5185,105620
FPT,20120906,8.6702,8.7786,8.4751,8.5402,146150
FPT,20120905,9.0604,9.0821,8.7786,8.7786,172150
FPT,20120904,9.0821,9.1254,8.8003,9.0604,196570
FPT,20120831,8.2801,8.6919,8.2584,8.6919,490150
