<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
GAS,20190530,102.6067,102.9843,101.9459,102.0403,105790
GAS,20190529,101.8515,102.7954,101.4739,102.6067,254400
GAS,20190528,102.7954,102.7954,101.0019,101.8515,141830
GAS,20190527,101.0020,102.0403,100.5300,101.6627,196160
GAS,20190524,101.0020,102.9843,100.5300,100.5300,605650
GAS,20190523,103.8338,104.3058,101.4740,102.9843,469570
GAS,20190522,105.2497,107.1376,104.3058,104.3058,255740
GAS,20190521,106.6656,106.8544,105.0609,105.2497,396200
GAS,20190520,104.4946,106.6656,104.0226,106.6656,395860
GAS,20190517,104.7777,105.1553,104.0226,104.0226,291760
GAS,20190516,105.7217,105.7217,103.9282,103.9282,186420
GAS,20190515,102.8899,104.5890,102.8899,103.8338,308570
GAS,20190514,100.5300,102.8899,99.8692,102.8899,312120
GAS,20190513,101.9459,101.9459,100.5300,100.6244,266910
GAS,20190510,100.6244,102.3235,100.6244,101.8515,242390
GAS,20190509,102.8899,102.8899,100.4356,100.6244,319300
GAS,20190508,102.4179,103.3618,100.0580,102.8899,388880
GAS,20190507,102.7010,103.6450,101.9459,102.4179,235770
GAS,20190506,103.8338,105.2498,100.7188,101.8515,388710
GAS,20190503,106.0049,107.5152,105.2497,106.1937,208380
GAS,20190502,105.7217,108.0816,105.6274,107.6096,229350
GAS,20190426,105.9104,107.1376,105.7217,106.4769,155140
GAS,20190425,105.9105,107.4208,105.4385,106.6656,310480
GAS,20190424,105.7217,108.4591,105.7217,105.9105,451460
GAS,20190423,103.8338,106.5713,103.3618,105.9105,743710
GAS,20190422,100.3412,103.8338,100.2468,102.5123,415660
GAS,20190419,101.0020,101.5684,99.9637,100.2468,221520
GAS,20190418,100.5300,101.0020,99.3973,99.6805,265360
GAS,20190417,99.4917,101.8516,99.4917,100.8132,664240
GAS,20190416,99.1141,99.8692,98.1701,99.3973,303000
GAS,20190412,98.6421,101.2852,97.8870,100.5300,393550
GAS,20190411,100.2468,100.2468,99.1141,99.1141,281390
GAS,20190410,98.6421,99.7749,98.0758,99.3029,467860
GAS,20190409,101.9459,101.9459,98.6421,99.1141,705700
GAS,20190408,99.1141,101.0020,99.1141,101.0020,886190
GAS,20190405,95.6215,97.9814,95.3383,97.9814,845350
GAS,20190404,96.1879,96.4711,95.5271,95.6215,379650
GAS,20190403,95.4327,96.1878,94.4888,95.8103,451150
GAS,20190402,96.3766,96.8486,95.3383,95.3383,563160
GAS,20190401,92.9785,95.3383,92.9785,95.0551,433760
GAS,20190329,93.3561,93.9224,92.6009,92.6953,255710
GAS,20190328,90.6186,93.0728,90.6186,93.0729,340660
GAS,20190327,93.0728,93.0728,91.6569,91.7513,371570
GAS,20190326,93.4505,93.4505,90.8074,91.6569,349120
GAS,20190325,91.0906,92.6953,90.2410,92.6953,875550
GAS,20190322,94.2999,94.7719,93.1672,94.3000,715730
GAS,20190321,97.6982,97.6982,93.4505,93.4504,689690
GAS,20190320,97.2262,97.2262,95.4327,96.4711,592690
GAS,20190319,99.0197,99.1141,96.7543,97.6982,754590
GAS,20190318,96.1879,98.6421,96.1879,98.1702,824960
GAS,20190315,96.2861,96.3805,95.3421,95.9047,624450
GAS,20190314,94.8664,95.5142,94.0334,94.6813,746300
GAS,20190313,95.3292,95.6994,93.4781,94.0334,452730
GAS,20190312,94.4036,94.4036,92.7377,94.3111,528030
GAS,20190311,93.4781,93.5707,91.5345,92.7377,497400
GAS,20190308,94.4962,95.0515,93.2005,93.4781,717540
GAS,20190307,96.7175,97.6430,95.3292,95.3292,636880
GAS,20190306,95.4217,96.2547,93.9409,96.2547,607480
GAS,20190305,93.9409,97.1803,93.6633,96.2547,878610
GAS,20190304,93.6632,95.3292,93.6632,95.3292,1064060
GAS,20190301,92.0898,92.5525,91.0717,92.5526,549800
GAS,20190228,91.6271,93.2930,90.7015,90.8866,1014710
GAS,20190227,90.8867,91.8122,90.4239,91.1643,475590
GAS,20190226,91.1643,91.5345,89.7760,90.6090,919960
GAS,20190225,93.0153,93.4781,91.6270,91.8122,587600
GAS,20190222,89.4058,92.3675,88.9430,91.9047,876610
GAS,20190221,88.8505,90.2388,88.5728,89.9611,1213190
GAS,20190220,88.8505,89.1282,88.0175,88.8505,533120
GAS,20190219,89.9611,90.6090,88.3877,88.8505,784000
GAS,20190218,88.3877,90.1462,87.9249,89.9611,971850
GAS,20190215,85.8888,87.2770,85.6111,86.9994,916910
GAS,20190214,86.1665,86.7218,85.4260,85.6111,475450
GAS,20190213,84.9633,86.6293,84.7782,86.0739,571680
GAS,20190212,83.4824,85.1484,83.2973,84.2229,623510
GAS,20190211,82.1867,83.7601,81.2612,83.7601,513260
GAS,20190201,81.7240,82.1867,81.4463,81.4463,329360
GAS,20190131,82.7420,82.7420,81.2612,81.2612,327020
GAS,20190130,81.4463,82.3718,81.4463,81.4463,216190
GAS,20190129,82.0016,82.3718,80.9835,81.3537,309890
GAS,20190128,83.3899,83.4825,82.5569,82.8346,189380
GAS,20190125,82.7420,83.5750,82.6494,82.8346,325280
GAS,20190124,83.3899,84.5005,83.1122,83.1122,332180
GAS,20190123,82.9271,83.7601,82.4644,83.2973,227610
GAS,20190122,84.0378,84.1303,83.0197,83.0197,220970
GAS,20190121,84.0377,84.3154,82.8346,83.7601,257610
GAS,20190118,82.8346,83.1122,82.0941,82.3718,227340
GAS,20190117,84.2228,84.2228,82.3718,82.3718,178680
GAS,20190116,84.5931,84.5931,83.5750,83.8526,198780
GAS,20190115,82.8346,83.7601,82.8346,83.5750,368380
GAS,20190114,84.0378,84.0378,82.3718,82.8346,370320
GAS,20190111,84.5931,84.8707,83.3899,84.2229,338400
GAS,20190110,84.1303,85.3335,83.7601,84.5005,685580
GAS,20190109,83.0196,83.6675,82.3718,83.2048,515500
GAS,20190108,79.8729,82.0942,79.8729,81.7239,600270
GAS,20190107,80.0580,80.7984,79.1324,79.8729,255840
GAS,20190104,77.5590,79.1324,76.2633,78.2069,336550
GAS,20190103,80.0579,80.5207,77.7441,78.3920,404480
GAS,20190102,79.6877,80.4282,79.6877,80.3356,417520
GAS,20181228,80.0580,80.6133,78.8548,80.1505,351010
GAS,20181227,80.5207,81.1686,79.4101,80.0580,555700
GAS,20181226,79.4101,79.9654,76.2633,76.8186,684770
GAS,20181225,78.2069,80.0580,77.2814,79.4101,758570
GAS,20181224,84.3154,84.5005,82.3718,82.3718,718380
GAS,20181221,85.1484,85.5186,84.2229,84.8707,208950
GAS,20181220,84.7782,86.5367,84.7782,86.5367,303240
GAS,20181219,86.5367,86.5367,83.7601,85.1484,802830
GAS,20181218,84.2228,86.5367,84.0377,86.5367,818850
GAS,20181217,88.6654,88.6654,86.0739,86.0739,805870
GAS,20181214,90.0537,90.7016,88.3878,88.6654,584180
GAS,20181213,89.7760,91.0717,89.5909,89.8686,464540
GAS,20181212,88.9430,90.3313,88.9430,89.7760,466030
GAS,20181211,89.7760,90.0537,88.8505,88.9430,613810
GAS,20181210,89.3132,91.6270,89.0355,90.4239,1017190
GAS,20181207,87.9249,89.5909,87.9249,89.1281,936130
GAS,20181206,88.3877,89.6834,87.1845,88.0175,831270
GAS,20181205,88.3877,89.3132,87.4621,88.9430,576190
GAS,20181204,89.7760,90.2388,88.3877,89.3132,850850
GAS,20181203,86.9994,89.7760,86.2590,89.7760,1357490
GAS,20181130,83.4825,84.4080,83.0197,84.0377,437560
GAS,20181129,85.3335,85.3335,82.4643,83.3899,908960
GAS,20181128,83.8526,85.6111,83.7600,84.6856,563260
GAS,20181127,84.9632,85.5185,83.5749,83.8526,529980
GAS,20181126,83.8526,84.8707,83.4824,84.0377,668590
GAS,20181123,86.0739,86.6292,85.2409,85.6111,292670
GAS,20181122,86.9069,88.2952,86.0739,86.2590,295800
GAS,20181121,86.9994,87.4622,86.2590,86.9069,734350
GAS,20181120,88.6654,89.6835,88.0175,88.9430,513460
GAS,20181119,87.9250,89.7761,87.9250,89.2207,516050
GAS,20181116,85.6111,87.9249,84.5005,87.9250,580710
GAS,20181115,85.0558,86.0739,83.3898,83.6675,612630
GAS,20181114,85.1484,86.5367,82.3718,83.4824,807750
GAS,20181113,86.4441,87.7399,86.1665,86.9069,438310
GAS,20181112,87.9250,90.1463,86.5367,89.4058,438100
GAS,20181109,92.1823,92.1823,87.9249,87.9250,681560
GAS,20181108,94.4037,94.4037,92.6452,92.6451,229280
GAS,20181107,93.2930,94.4037,91.7196,92.3675,605260
GAS,20181106,95.9770,96.6249,94.0334,94.3111,413030
GAS,20181105,93.9409,94.8664,92.4600,94.6813,460360
GAS,20181102,93.7558,95.2366,92.0898,95.0515,665140
GAS,20181101,95.3292,95.6994,93.7558,93.9409,282450
GAS,20181031,93.0154,96.2547,92.5526,96.2547,516660
GAS,20181030,89.4058,92.0898,89.0356,91.6271,526490
GAS,20181029,94.0334,94.1259,88.3877,89.7760,481650
GAS,20181026,96.2547,96.5323,94.2185,94.2185,473890
GAS,20181025,89.7760,94.4036,88.0175,94.2185,568570
GAS,20181024,99.1238,100.2344,94.2185,94.2185,798130
GAS,20181023,103.6589,103.6589,98.1983,101.2525,384490
GAS,20181022,104.5844,106.0653,103.6589,103.6589,341980
GAS,20181019,101.8078,105.3248,101.8078,103.6589,654420
GAS,20181018,107.4536,107.8238,105.9727,105.9727,242460
GAS,20181017,110.1376,110.6003,108.1014,108.3791,492070
GAS,20181016,106.4355,109.5823,106.3429,108.1014,316710
GAS,20181015,109.2120,111.0631,106.4354,106.4355,473420
GAS,20181012,104.2142,110.9705,99.9568,110.9705,607890
GAS,20181011,104.3993,108.1014,104.2142,104.2142,944220
GAS,20181010,111.0631,112.0811,110.4152,111.9886,185290
GAS,20181009,111.0631,111.0631,109.1195,110.4152,169930
GAS,20181008,108.7493,109.9525,107.5461,107.8238,347700
GAS,20181005,112.8216,114.3950,111.0631,111.0631,403490
GAS,20181004,115.6907,115.6907,113.8397,114.7652,227900
GAS,20181003,111.8961,113.8397,111.8035,113.5620,239720
GAS,20181002,110.8780,114.3025,110.7855,112.4514,515710
GAS,20181001,107.1759,110.9705,107.1759,110.6929,493290
GAS,20180928,109.2120,109.2120,107.0833,107.0833,286600
GAS,20180927,109.0270,109.1195,106.1578,108.4716,386390
GAS,20180926,109.2120,109.9524,108.3790,108.3791,327570
GAS,20180925,110.9705,110.9705,109.2120,109.2120,411900
GAS,20180924,107.2684,109.2120,107.2684,109.0269,339610
GAS,20180921,106.9908,108.1014,105.7876,107.2684,461610
GAS,20180920,104.5844,107.7312,104.2142,107.3610,563350
GAS,20180919,103.6589,104.4918,102.7333,103.7514,545150
GAS,20180918,99.9568,101.6227,99.2164,101.4376,268030
GAS,20180917,99.9568,102.5483,99.2164,100.8823,687310
GAS,20180914,99.1238,101.5302,98.5685,99.9568,502510
GAS,20180913,101.0674,104.1216,98.7536,99.9568,472370
GAS,20180912,97.1802,102.3631,96.2547,100.8823,1239470
GAS,20180911,92.5526,95.7919,92.5526,95.7919,463340
GAS,20180910,92.9228,94.6813,92.9228,93.2930,197420
GAS,20180907,91.8122,93.4781,91.5345,92.9228,368200
GAS,20180906,92.5525,93.9408,91.6270,92.7377,257060
GAS,20180905,93.9409,95.3292,91.1643,92.6451,508070
GAS,20180904,95.3292,96.2547,94.1260,95.3292,433000
GAS,20180831,97.1802,98.2908,95.3291,95.3292,382800
GAS,20180830,93.4782,97.1803,92.5526,97.1802,723510
GAS,20180829,94.5887,94.9589,92.3674,93.3856,370820
GAS,20180828,93.3856,94.8664,92.2749,94.5887,433220
GAS,20180827,93.3856,93.6633,92.5527,92.7377,451380
GAS,20180824,90.5474,92.9064,90.5474,92.0899,515530
GAS,20180823,91.6362,92.7249,89.9123,91.0918,332960
GAS,20180822,89.3680,91.1826,89.0051,90.7289,569580
GAS,20180821,88.0978,88.9143,87.3720,88.4607,488840
GAS,20180820,87.2812,89.1865,86.9183,89.0958,342360
GAS,20180817,88.0070,88.0978,86.5554,87.2812,245620
GAS,20180816,84.3779,87.0091,81.6561,85.7388,926520
GAS,20180815,91.8177,92.5435,86.1925,86.1925,660200
GAS,20180814,93.4508,93.9952,90.7289,91.8177,399060
GAS,20180813,88.9144,93.4508,88.3700,93.4508,552870
GAS,20180810,89.0958,89.6402,88.1885,89.5495,571920
GAS,20180809,88.4608,89.3680,87.1905,89.0958,573240
GAS,20180808,86.2832,88.9144,86.1925,88.9144,892220
GAS,20180807,87.5534,87.5534,85.0130,85.2852,661110
GAS,20180806,85.6481,88.0071,84.3779,87.1905,795130
GAS,20180803,83.0169,86.5554,83.0169,84.9223,786540
GAS,20180802,81.0210,83.0170,79.9322,82.5633,638300
GAS,20180801,79.6600,81.9282,79.0249,80.4766,601640
GAS,20180731,79.3878,81.1116,78.2083,79.6600,591060
GAS,20180730,77.3917,78.8434,76.2123,78.8434,496190
GAS,20180727,76.6659,77.5732,75.6679,76.9381,328400
GAS,20180726,76.3030,77.0288,74.7606,75.3957,318080
GAS,20180725,77.5732,78.3898,75.8494,75.9401,398500
GAS,20180724,77.0289,78.0269,74.7607,76.9381,406130
GAS,20180723,76.3937,78.1176,75.7586,76.7567,668990
GAS,20180720,76.2123,76.2123,74.4885,75.0328,545360
GAS,20180719,76.2123,77.2103,75.5772,76.3938,455830
GAS,20180718,72.5832,75.3051,72.1295,75.3050,696840
GAS,20180717,72.2202,72.4017,70.7686,71.6759,518690
GAS,20180716,74.3978,74.8514,72.7646,73.6719,219390
GAS,20180713,71.6759,74.3978,71.6759,74.2163,416710
GAS,20180712,69.4076,72.4924,69.0447,71.6759,237010
GAS,20180711,70.7685,72.5831,69.0447,70.5871,616210
GAS,20180710,73.0368,75.3050,72.5831,72.5831,552090
GAS,20180709,72.1295,76.0309,72.1295,72.1295,499120
GAS,20180706,66.2321,71.7666,63.5102,71.7666,744380
GAS,20180705,72.1295,73.0368,67.1394,67.1394,625240
GAS,20180704,76.2123,76.7567,70.6778,72.1295,866710
GAS,20180703,80.2044,80.2951,75.3050,75.3050,550270
GAS,20180702,78.9342,81.0209,76.3030,80.2044,781630
GAS,20180629,79.2064,80.7488,78.0269,80.2951,381860
GAS,20180628,80.6561,81.2004,78.9323,79.2064,423120
GAS,20180627,81.5292,82.0615,79.8436,80.0210,759500
GAS,20180626,78.0692,80.2871,78.0692,79.8436,362610
GAS,20180625,83.3035,83.8358,80.7307,80.7307,559460
GAS,20180622,77.2709,81.7067,77.1822,80.4646,953560
GAS,20180621,81.6179,81.6179,78.5129,79.0452,423980
GAS,20180620,78.0693,81.6179,75.8514,81.6179,590050
GAS,20180619,78.5129,79.4000,74.2545,77.1821,1737920
